#id: 3
#name: S.cerevisiae - Whole organism (Integrated)
#score: 23.39
#weight: 
#description: integrated dataset: weighted average of all S.cerevisiae WHOLE_ORGANISM datasets<br/><b>Interaction consistency score</b>: 23.39&nbsp<b>Coverage</b>: 96
#organ: WHOLE_ORGANISM
#integrated : true
#coverage: 96
#publication_year: 2015
#filename: 4932-WHOLE_ORGANISM-integrated.txt
#
internal_id	string_external_id	abundance
633999	4932.YNL097W-A	0.369
633303	4932.YLR397C	30.7
630326	4932.YDR463W	12.3
631920	4932.YIL104C	67.3
631971	4932.YIL151C	5.21
632269	4932.YJL215C	1.03
635044	4932.YPL102C	1.37
633147	4932.YLR255C	1.31
631313	4932.YGR144W	1.32
631278	4932.YGR111W	15.3
631046	4932.YGL155W	41.9
632378	4932.YJR095W	12.8
634402	4932.YOL063C	2.13
629951	4932.YDR118W-A	0.183
633381	4932.YLR466W	1.41
632246	4932.YJL193W	1.26
630447	4932.YEL027W	573
634350	4932.YOL014W	0.225
629957	4932.YDR123C	8.33
634143	4932.YNL235C	1.59
632926	4932.YLR057W	2.38
633221	4932.YLR320W	0.442
630836	4932.YFR014C	22.7
633789	4932.YMR231W	20.3
633365	4932.YLR452C	93.1
632447	4932.YJR160C	0.173
634609	4932.YOR086C	418
629845	4932.YDR020C	50.3
631217	4932.YGR053C	1.75
635160	4932.YPL213W	33.5
633982	4932.YNL082W	6.53
634811	4932.YOR279C	10.8
635216	4932.YPL264C	1.46
634756	4932.YOR224C	96.9
630949	4932.YGL060W	41.8
629422	4932.YCL046W	0.025
634096	4932.YNL188W	0.219
631368	4932.YGR191W	66.9
628983	4932.YBL061C	35.1
633686	4932.YMR140W	14.3
631229	4932.YGR065C	17.6
635354	4932.YPR114W	57.0
629064	4932.YBR018C	2.05
635414	4932.YPR163C	423
630419	4932.YEL005C	2.41
631486	4932.YHL006W-A	0.309
634774	4932.YOR242C	26.9
629511	4932.YCR059C	38.0
630942	4932.YGL053W	16.3
629451	4932.YCR004C	238
629947	4932.YDR115W	13.3
633716	4932.YMR166C	17.9
633426	4932.YML038C	15.1
635293	4932.YPR054W	5.66
629151	4932.YBR098W	2.43
631373	4932.YGR196C	27.0
632899	4932.YLR031W	1.16
629729	4932.YDL159W	14.6
632321	4932.YJR038C	1.43
630906	4932.YGL018C	25.0
633616	4932.YMR075W	10.2
633556	4932.YMR020W	59.3
630239	4932.YDR379W	9.47
631737	4932.YHR169W	48.8
633194	4932.YLR296W	1.31
630058	4932.YDR215C	1.19
633958	4932.YNL059C	47.3
633918	4932.YNL022C	99.4
635106	4932.YPL161C	65.2
631939	4932.YIL121W	22.4
633173	4932.YLR278C	12.2
634826	4932.YOR293W	652
631417	4932.YGR239C	3.11
632571	4932.YKL111C	0.009
632084	4932.YJL041W	138
629663	4932.YDL097C	442
633092	4932.YLR203C	117
632692	4932.YKR004C	8.85
633490	4932.YML096W	42.3
631764	4932.YHR192W	36.7
634993	4932.YPL052W	1.39
631807	4932.YIL003W	8.33
629224	4932.YBR163W	15.1
630329	4932.YDR465C	68.7
632535	4932.YKL079W	31.1
630871	4932.YFR044C	397
633149	4932.YLR256W-A	53.7
630858	4932.YFR033C	115
632400	4932.YJR116W	4.19
631123	4932.YGL229C	10.3
633259	4932.YLR356W	146
632511	4932.YKL057C	23.8
630988	4932.YGL098W	16.5
632339	4932.YJR056C	20.3
633311	4932.YLR404W	9.89
631331	4932.YGR161C	24.0
629734	4932.YDL162C	1.1
635010	4932.YPL069C	30.2
631109	4932.YGL216W	14.7
630781	4932.YFL031W	76.2
632423	4932.YJR138W	5.68
632643	4932.YKL179C	42.4
632197	4932.YJL145W	194
629191	4932.YBR132C	17.6
635139	4932.YPL192C	0.92
633900	4932.YNL004W	46.8
634797	4932.YOR265W	52.6
633966	4932.YNL067W-A	1.15
632362	4932.YJR079W	8.65
630007	4932.YDR172W	991
635453	4932.YPR199C	1.33
635141	4932.YPL194W	3.37
630288	4932.YDR426C	1.87
634906	4932.YOR365C	1.18
630255	4932.YDR394W	29.9
634868	4932.YOR330C	6.93
628887	4932.YAR014C	19.7
634930	4932.YOR387C	1.25
634421	4932.YOL082W	12.7
634548	4932.YOR030W	1.55
634585	4932.YOR065W	380
633931	4932.YNL034W	1.24
629339	4932.YBR267W	55.5
634158	4932.YNL250W	12.9
634460	4932.YOL115W	75.1
630319	4932.YDR457W	28.9
634285	4932.YNR031C	6.16
634035	4932.YNL131W	93.0
630440	4932.YEL020W-A	705
628919	4932.YBL005W	2.89
630268	4932.YDR406W-A	0.133
630031	4932.YDR193W	2.24
629870	4932.YDR041W	76.4
631235	4932.YGR070W	1.53
629558	4932.YCR105W	25.0
629030	4932.YBL101C	14.2
635184	4932.YPL236C	4.22
631705	4932.YHR139C-A	1.49
630227	4932.YDR370C	11.4
635252	4932.YPR015C	1.18
630351	4932.YDR488C	7.4
629614	4932.YDL050C	3.14
633027	4932.YLR154C	7.38
631435	4932.YGR256W	43.1
630465	4932.YEL042W	235
635287	4932.YPR048W	10.8
632882	4932.YLR014C	1.58
630661	4932.YER126C	354
634024	4932.YNL121C	584
631402	4932.YGR224W	1.73
631679	4932.YHR117W	65.0
629086	4932.YBR040W	1.72
635210	4932.YPL258C	3.61
629498	4932.YCR045C	1.34
632666	4932.YKL203C	7.26
631559	4932.YHR017W	3.63
629600	4932.YDL036C	8.66
629445	4932.YCL069W	2.16
632161	4932.YJL113W	0.005
633345	4932.YLR434C	1.24
633451	4932.YML059C	21.7
629189	4932.YBR131C-A	1.17
632734	4932.YKR045C	4.35
630818	4932.YFL067W	1.37
630546	4932.YER035W	20.5
635368	4932.YPR128C	31.8
632619	4932.YKL156W	690
631715	4932.YHR148W	49.7
629676	4932.YDL110C	52.1
633679	4932.YMR134W	36.6
632354	4932.YJR071W	2.75
632026	4932.YIR025W	1.49
631403	4932.YGR225W	1.18
630891	4932.YGL006W	16.8
634946	4932.YPL006W	8.87
632756	4932.YKR067W	50.2
634696	4932.YOR168W	548
633581	4932.YMR043W	89.8
633469	4932.YML077W	1.95
630590	4932.YER068W	86.8
630521	4932.YER013W	25.7
633829	4932.YMR269W	9.96
632506	4932.YKL053C-A	39.0
633634	4932.YMR092C	204
632053	4932.YJL008C	155
630957	4932.YGL067W	18.4
630073	4932.YDR230W	1.37
635312	4932.YPR073C	48.8
630738	4932.YER188W	1.5
630286	4932.YDR424C	41.0
629705	4932.YDL136W	6048
631450	4932.YGR270W	11.4
631746	4932.YHR177W	1.69
634870	4932.YOR332W	513
629875	4932.YDR046C	61.8
629433	4932.YCL057C-A	20.3
629819	4932.YDL245C	0.023
630390	4932.YDR524C-B	0.147
634010	4932.YNL107W	5.48
633119	4932.YLR227W-B	4.91
633118	4932.YLR227W-A	18.0
630342	4932.YDR479C	46.5
632553	4932.YKL096W	91.8
629168	4932.YBR113W	1.51
629011	4932.YBL086C	10.3
633969	4932.YNL069C	1494
631083	4932.YGL191W	12.4
630792	4932.YFL041W	60.9
632221	4932.YJL168C	17.9
629978	4932.YDR145W	43.3
630183	4932.YDR330W	74.1
635390	4932.YPR146C	1.35
632107	4932.YJL062W	12.8
634236	4932.YNL325C	7.62
634960	4932.YPL020C	8.47
633268	4932.YLR363W-A	77.3
634624	4932.YOR102W	0.588
632590	4932.YKL130C	105
634887	4932.YOR346W	383
628898	4932.YAR031W	4.84
631127	4932.YGL233W	51.5
631280	4932.YGR113W	25.9
633220	4932.YLR319C	34.2
629350	4932.YBR278W	9.27
630143	4932.YDR295C	21.8
628869	4932.YAL063C-A	0.1
632446	4932.YJR159W	1.41
631698	4932.YHR134W	1.78
630554	4932.YER041W	2.54
629248	4932.YBR186W	1.03
631973	4932.YIL153W	48.2
633073	4932.YLR184W	1.59
632271	4932.YJL217W	52.4
631917	4932.YIL102C	0.95
633305	4932.YLR399C	155
628805	4932.YAL011W	15.1
629082	4932.YBR036C	35.1
629315	4932.YBR244W	59.5
629240	4932.YBR179C	65.5
635100	4932.YPL155C	10.0
632380	4932.YJR097W	23.4
631311	4932.YGR142W	5.62
635042	4932.YPL100W	52.5
633150	4932.YLR257W	260
628944	4932.YBL026W	69.7
629322	4932.YBR251W	94.6
629955	4932.YDR121W	77.9
634141	4932.YNL233W	8.06
635158	4932.YPL211W	96.0
629641	4932.YDL077C	7.1
634754	4932.YOR222W	55.6
630441	4932.YEL021W	217
634400	4932.YOL061W	78.5
632876	4932.YLR008C	43.5
631784	4932.YHR210C	1.52
633377	4932.YLR464W	0.052
635374	4932.YPR133W-A	16.5
633776	4932.YMR219W	10.8
632924	4932.YLR055C	78.0
632344	4932.YJR061W	1.55
634333	4932.YNR076W	1.23
630838	4932.YFR016C	71.3
631558	4932.YHR016C	2.91
633363	4932.YLR450W	19.9
630029	4932.YDR191W	5.52
634921	4932.YOR379C	0.205
631909	4932.YIL095W	18.8
632449	4932.YJR162C	1.26
633984	4932.YNL084C	71.8
631219	4932.YGR055W	67.0
634571	4932.YOR051C	235
629359	4932.YBR287W	63.3
630721	4932.YER174C	72.9
629424	4932.YCL048W	0.248
633689	4932.YMR142C	1635
629953	4932.YDR119W-A	0.299
629754	4932.YDL182W	711
631011	4932.YGL121C	1.28
631543	4932.YHR003C	169
628989	4932.YBL067C	6.19
633057	4932.YLR168C	33.8
629581	4932.YDL019C	33.7
634211	4932.YNL300W	58.5
633835	4932.YMR273C	5.42
630001	4932.YDR168W	176
632019	4932.YIR020W-A	0.172
631475	4932.YGR295C	12.7
629449	4932.YCR002C	162
632526	4932.YKL070W	1.33
633714	4932.YMR164C	2.42
630769	4932.YFL021C-A	0.371
633206	4932.YLR307C-A	0.004
629945	4932.YDR113C	1.21
632829	4932.YLL031C	17.2
632901	4932.YLR033W	402
632862	4932.YLL064C	1.18
629067	4932.YBR021W	1.19
629299	4932.YBR230C	56.6
633618	4932.YMR077C	16.2
632319	4932.YJR036C	1.3
631520	4932.YHL034W-A	0.405
630751	4932.YFL008W	78.8
628845	4932.YAL042C-A	1.64
630060	4932.YDR217C	6.23
633916	4932.YNL020C	17.2
633188	4932.YLR290C	31.0
635108	4932.YPL163C	11.0
631941	4932.YIL123W	18.2
634391	4932.YOL052C-A	7.29
633806	4932.YMR246W	534
635412	4932.YPR161C	26.4
634823	4932.YOR291W	10.5
632577	4932.YKL117W	459
633599	4932.YMR059W	288
629891	4932.YDR062W	654
632086	4932.YJL043W	1.15
631762	4932.YHR190W	198
632976	4932.YLR106C	92.7
632690	4932.YKR002W	160
630127	4932.YDR279W	26.1
629665	4932.YDL099W	67.7
633090	4932.YLR201C	37.7
633483	4932.YML090W	1.35
632199	4932.YJL147C	11.2
631866	4932.YIL054W	5.69
634995	4932.YPL054W	1.42
631804	4932.YIL001W	2.87
635093	4932.YPL149W	6.56
629226	4932.YBR165W	1.23
631635	4932.YHR075C	2.18
630929	4932.YGL041C	1.3
630853	4932.YFR031C	36.3
629897	4932.YDR068W	54.7
630834	4932.YFR012W-A	1.06
632393	4932.YJR110W	14.5
631969	4932.YIL149C	34.8
634269	4932.YNR015W	44.4
633253	4932.YLR350W	69.6
629032	4932.YBL103C	12.0
631338	4932.YGR163W	32.4
632473	4932.YKL022C	39.9
632509	4932.YKL055C	18.9
629736	4932.YDL164C	25.6
632333	4932.YJR050W	19.4
634681	4932.YOR156C	28.6
633902	4932.YNL006W	43.0
631103	4932.YGL210W	69.8
633282	4932.YLR376C	9.71
628862	4932.YAL058W	43.3
630783	4932.YFL033C	2.11
632421	4932.YJR136C	14.9
632146	4932.YJL098W	110
633505	4932.YML108W	29.8
633877	4932.YMR310C	23.1
628957	4932.YBL038W	37.2
629387	4932.YCL010C	26.7
631366	4932.YGR189C	256
631528	4932.YHL042W	1.9
634187	4932.YNL278W	18.7
630191	4932.YDR338C	3.95
635200	4932.YPL250W-A	0.164
634904	4932.YOR363C	2.56
634587	4932.YOR067C	1.43
631259	4932.YGR094W	722
634304	4932.YNR048W	48.9
631274	4932.YGR109C	1.69
631572	4932.YHR028C	15.3
629337	4932.YBR265W	131
628924	4932.YBL007C	107
634293	4932.YNR037C	3.64
634458	4932.YOL113W	6.49
629399	4932.YCL024W	6.2
634424	4932.YOL084W	2.45
628831	4932.YAL032C	19.6
631036	4932.YGL145W	66.9
634192	4932.YNL283C	11.7
634160	4932.YNL252C	144
631142	4932.YGL248W	13.3
634538	4932.YOR020W-A	6.15
630375	4932.YDR511W	12.1
632488	4932.YKL035W	447
629117	4932.YBR068C	240
629872	4932.YDR043C	7.01
631241	4932.YGR076C	38.3
630431	4932.YEL015W	41.9
631433	4932.YGR254W	3648
630463	4932.YEL040W	57.0
635250	4932.YPR013C	3.91
635178	4932.YPL230W	1.41
633166	4932.YLR271W	14.8
631677	4932.YHR115C	28.4
630659	4932.YER124C	26.5
630696	4932.YER153C	6.84
634251	4932.YNL339W-A	0.635
635206	4932.YPL256C	13.6
629598	4932.YDL034W	1.34
632664	4932.YKL201C	1.52
634363	4932.YOL026C	0.013
633272	4932.YLR366W	1.19
629633	4932.YDL069C	5.86
631058	4932.YGL167C	249
630079	4932.YDR236C	10.6
630548	4932.YER037W	4.04
629543	4932.YCR092C	10.4
632159	4932.YJL111W	251
631563	4932.YHR021C	350
634100	4932.YNL192W	16.6
632808	4932.YLL010C	57.3
633347	4932.YLR436C	17.4
632360	4932.YJR077C	290
629678	4932.YDL112W	44.0
629046	4932.YBR002C	109
632569	4932.YKL109W	1.45
632616	4932.YKL154W	108
632904	4932.YLR035C-A	4.54
634355	4932.YOL019W	9.29
628781	4932.Q0105	0.02
632992	4932.YLR121C	2.18
629616	4932.YDL052C	139
632750	4932.YKR061W	1.14
633467	4932.YML075C	83.5
633385	4932.YML002W	1.7
632921	4932.YLR052W	38.2
630519	4932.YER011W	8.95
633632	4932.YMR090W	55.9
631661	4932.YHR099W	10.6
632592	4932.YKL132C	1.53
631739	4932.YHR171W	2.08
630102	4932.YDR258C	225
632550	4932.YKL094W	48.6
634167	4932.YNL259C	13.0
630168	4932.YDR318W	10.4
630606	4932.YER080W	144
635124	4932.YPL179W	4.84
629821	4932.YDL247W	1.4
632302	4932.YJR019C	4.24
630856	4932.YFR032C-A	873
629980	4932.YDR147W	30.9
633568	4932.YMR031C	277
629005	4932.YBL080C	14.1
633682	4932.YMR136W	1.16
629647	4932.YDL083C	337
634962	4932.YPL022W	23.4
630189	4932.YDR336W	1.16
632105	4932.YJL060W	46.6
634622	4932.YOR100C	7.16
635036	4932.YPL095C	5.98
634238	4932.YNL327W	35.3
635383	4932.YPR140W	48.7
631212	4932.YGR048W	76.4
631996	4932.YIR001C	73.3
633421	4932.YML034C-A	0.194
631282	4932.YGR115C	0
629351	4932.YBR279W	47.7
628899	4932.YAR033W	1.13
634879	4932.YOR340C	105
631309	4932.YGR140W	15.9
634503	4932.YOL158C	3.9
634645	4932.YOR122C	209
629211	4932.YBR151W	54.4
629246	4932.YBR184W	1.56
631125	4932.YGL231C	63.1
631700	4932.YHR136C	35.3
629843	4932.YDR018C	1.27
630145	4932.YDR297W	489
630816	4932.YFL065C	1.46
629317	4932.YBR246W	28.3
631915	4932.YIL100W	1.1
633075	4932.YLR186W	368
631975	4932.YIL155C	86.3
630150	4932.YDR302W	28.8
632265	4932.YJL211C	1.17
628807	4932.YAL013W	8.12
629928	4932.YDR098C	114
632382	4932.YJR099W	5.71
633152	4932.YLR259C	566
635102	4932.YPL157W	2.76
632454	4932.YKL005C	14.1
630280	4932.YDR418W	1557
631057	4932.YGL166W	18.4
630443	4932.YEL023C	0.115
633799	4932.YMR241W	179
634406	4932.YOL067C	39.8
634807	4932.YOR275C	31.9
629639	4932.YDL075W	351
629961	4932.YDR127W	456
634354	4932.YOL018C	2.85
634752	4932.YOR220W	29.6
632846	4932.YLL048C	106
634172	4932.YNL264C	52.7
631786	4932.YHR212C	3.6
632922	4932.YLR053C	1.18
633375	4932.YLR462W	1.62
635457	4932.YPR203W	1.26
631890	4932.YIL075C	372
634246	4932.YNL335W	1.3
631826	4932.YIL020C	91.8
634441	4932.YOL098C	172
634330	4932.YNR074C	14.5
631556	4932.YHR014W	1.65
631911	4932.YIL097W	12.5
634383	4932.YOL045W	23.1
630830	4932.YFR010W	222
631489	4932.YHL009C	21.8
635340	4932.YPR101W	11.0
634573	4932.YOR053W	1.32
633203	4932.YLR304C	1426
635254	4932.YPR016W-A	1.4
633946	4932.YNL048W	38.7
633986	4932.YNL086W	8.66
630954	4932.YGL064C	9.3
628863	4932.YAL059C-A	0.219
635366	4932.YPR126C	1.64
633662	4932.YMR119W	19.6
630724	4932.YER176W	25.4
635229	4932.YPL279C	2.6
629752	4932.YDL180W	2.39
631018	4932.YGL127C	15.6
632683	4932.YKL220C	1.23
633055	4932.YLR166C	38.3
633831	4932.YMR271C	69.4
628987	4932.YBL065W	1.05
634944	4932.YPL004C	1006
633756	4932.YMR199W	5.12
630652	4932.YER118C	26.1
628929	4932.YBL011W	33.8
632585	4932.YKL125W	2.12
630424	4932.YEL009C	5.21
632797	4932.YKR106W	1.21
630361	4932.YDR498C	49.3
632864	4932.YLL066C	1.32
629943	4932.YDR111C	36.6
629069	4932.YBR023C	24.8
630576	4932.YER058W	0.819
632352	4932.YJR069C	93.3
629373	4932.YBR299W	34.5
632744	4932.YKR055W	4.53
632037	4932.YIR035C	30.5
632317	4932.YJR034W	15.7
634517	4932.YOR003W	1.29
633923	4932.YNL026W	16.3
631384	4932.YGR206W	10.4
631081	4932.YGL189C	1434
635275	4932.YPR036W-A	0.966
630054	4932.YDR211W	432
634648	4932.YOR125C	1.72
630107	4932.YDR261C-D	5.98
635418	4932.YPR167C	34.7
632088	4932.YJL045W	29.4
630106	4932.YDR261C-C	20.1
633597	4932.YMR057C	1.27
634217	4932.YNL306W	50.1
634830	4932.YOR297C	44.1
632575	4932.YKL115C	1.36
629409	4932.YCL033C	11.4
631769	4932.YHR196W	990
630125	4932.YDR277C	7.07
635306	4932.YPR067W	25.6
630741	4932.YER190C-B	0.007
630740	4932.YER190C-A	0.635
633412	4932.YML025C	28.6
632970	4932.YLR100W	82.5
632418	4932.YJR134C	12.9
629228	4932.YBR167C	8.39
635143	4932.YPL196W	14.8
632201	4932.YJL149W	4.61
634271	4932.YNR017W	47.8
634076	4932.YNL168C	49.0
630864	4932.YFR037C	187
630219	4932.YDR364C	17.2
633255	4932.YLR352W	2.63
634997	4932.YPL056C	1.14
631868	4932.YIL056W	6.19
630324	4932.YDR461W	284
634016	4932.YNL113W	405
633121	4932.YLR229C	29.5
632335	4932.YJR052W	8.8
635349	4932.YPR109W	1.44
633190	4932.YLR292C	85.5
632471	4932.YKL020C	4.9
630841	4932.YFR019W	4.15
633213	4932.YLR312W-A	97.7
629738	4932.YDL166C	112
631105	4932.YGL212W	31.8
633280	4932.YLR374C	0.574
633904	4932.YNL008C	3.79
634456	4932.YOL111C	119
629828	4932.YDR004W	4.58
633879	4932.YMR312W	8.98
631983	4932.YIL161W	20.1
634489	4932.YOL144W	282
635064	4932.YPL121C	237
631069	4932.YGL178W	24.5
635198	4932.YPL249C-A	1072
631288	4932.YGR121C	9.35
629703	4932.YDL134C	82.8
633135	4932.YLR243W	9.28
631261	4932.YGR096W	1.91
633667	4932.YMR122W-A	455
632395	4932.YJR112W	28.4
629804	4932.YDL231C	2.07
628873	4932.YAL065C	1.15
630500	4932.YEL074W	1.16
631883	4932.YIL069C	732
632365	4932.YJR083C	20.0
631230	4932.YGR066C	1.32
634039	4932.YNL135C	700
628828	4932.YAL030W	36.0
631038	4932.YGL147C	2312
629335	4932.YBR263W	407
634427	4932.YOL086C	6085
628915	4932.YBL001C	30.5
634291	4932.YNR035C	204
629302	4932.YBR232C	1.03
630241	4932.YDR381C-A	13.8
629596	4932.YDL032W	1.62
633812	4932.YMR252C	3.71
629554	4932.YCR101C	1.22
631140	4932.YGL246C	74.2
629874	4932.YDR045C	127
635180	4932.YPL232W	48.0
630434	4932.YEL017W	31.9
631431	4932.YGR252W	23.7
631161	4932.YGR003W	4.75
630381	4932.YDR517W	124
631239	4932.YGR074W	36.2
634788	4932.YOR256C	4.58
635248	4932.YPR011C	3.2
635283	4932.YPR044C	0.588
628886	4932.YAR010C	18.6
631526	4932.YHL040C	1.99
634902	4932.YOR361C	704
631189	4932.YGR029W	2.16
634872	4932.YOR334W	8.47
630968	4932.YGL078C	413
630693	4932.YER151C	120
634361	4932.YOL024W	1.46
635156	4932.YPL209C	3.79
634925	4932.YOR382W	0.51
630462	4932.YEL039C	25.1
632654	4932.YKL189W	15.7
635204	4932.YPL254W	72.4
630814	4932.YFL063W	1.15
632810	4932.YLL012W	72.6
629527	4932.YCR076C	4.39
633351	4932.YLR438W	663
629545	4932.YCR094W	10.7
634098	4932.YNL190W	23.5
630077	4932.YDR234W	186
629812	4932.YDL239C	1.5
630551	4932.YER039C	1.08
632030	4932.YIR029W	1.3
632738	4932.YKR049C	21.2
635433	4932.YPR179C	16.0
629718	4932.YDL149W	0.565
634942	4932.YPL002C	11.0
628784	4932.Q0120	0.014
632358	4932.YJR075W	98.2
635364	4932.YPR124W	51.6
632827	4932.YLL029W	45.7
632998	4932.YLR127C	6.31
630526	4932.YER017C	51.6
632752	4932.YKR063C	8.24
632895	4932.YLR027C	404
629700	4932.YDL132W	165
631659	4932.YHR097C	9.53
633638	4932.YMR096W	59.2
631407	4932.YGR229C	171
630786	4932.YFL034W	12.0
631359	4932.YGR182C	13.9
630222	4932.YDR365W-B	5.61
630608	4932.YER082C	61.3
632525	4932.YKL069W	46.2
631741	4932.YHR173C	2.45
633537	4932.YMR003W	26.3
635122	4932.YPL177C	6.58
632548	4932.YKL092C	20.5
630174	4932.YDR322C-A	55.8
633153	4932.YLR260W	17.6
629815	4932.YDL241W	10.7
632614	4932.YKL152C	5950
634186	4932.YNL277W-A	0.005
633534	4932.YMR001C	14.8
629007	4932.YBL082C	19.0
629645	4932.YDL081C	830
633021	4932.YLR149C	2.51
633684	4932.YMR138W	8.28
630766	4932.YFL018C	689
629982	4932.YDR149C	1.37
632191	4932.YJL139C	53.9
635039	4932.YPL097W	16.7
632935	4932.YLR066W	78.5
630304	4932.YDR442W	0.061
633281	4932.YLR375W	17.0
635385	4932.YPR142C	0
633576	4932.YMR038C	437
632112	4932.YJL066C	41.9
632018	4932.YIR020C-B	0.025
634232	4932.YNL321W	6.63
631284	4932.YGR117C	20.0
631580	4932.YHR033W	8.65
634881	4932.YOR342C	19.5
630851	4932.YFR029W	1.03
629213	4932.YBR153W	2.35
634595	4932.YOR073W	3.26
634522	4932.YOR008C	41.0
630139	4932.YDR291W	5.87
633851	4932.YMR289W	9.66
628809	4932.YAL015C	2.56
629311	4932.YBR240C	1.34
631979	4932.YIL157C	19.4
634689	4932.YOR161W-B	0.361
633567	4932.YMR030W-A	0.074
633974	4932.YNL074C	8.61
635095	4932.YPL151C	30.2
632457	4932.YKL007W	79.7
633069	4932.YLR180W	2426
632267	4932.YJL213W	1.35
630278	4932.YDR416W	20.8
634809	4932.YOR277C	1.14
629993	4932.YDR160W	1.47
635314	4932.YPR074W-A	1.07
634404	4932.YOL065C	12.9
633734	4932.YMR181C	7.74
628940	4932.YBL022C	259
631055	4932.YGL164C	41.1
634475	4932.YOL130W	8.38
629959	4932.YDR125C	3.7
631795	4932.YHR214W	0.159
633373	4932.YLR460C	9.1
632844	4932.YLL046C	1.36
633681	4932.YMR135W-A	1.26
632920	4932.YLR051C	44.1
629104	4932.YBR056W-A	0.043
632872	4932.YLR004C	1.26
630833	4932.YFR012W	1.3
635455	4932.YPR201W	1.44
631888	4932.YIL073C	1.3
631400	4932.YGR222W	9.98
634328	4932.YNR072W	1.26
634385	4932.YOL047C	3.99
632573	4932.YKL113C	176
631554	4932.YHR012W	51.4
631830	4932.YIL022W	83.5
634156	4932.YNL248C	47.7
630302	4932.YDR440W	21.2
634575	4932.YOR055W	2.0
633227	4932.YLR326W	15.7
633530	4932.YML132W	7.43
629071	4932.YBR025C	1805
629759	4932.YDL186W	1.44
632069	4932.YJL026C-A	0.927
630716	4932.YER170W	9.44
632685	4932.YKL222C	2.17
633010	4932.YLR139C	34.9
633839	4932.YMR277W	67.4
633438	4932.YML049C	59.3
629519	4932.YCR068W	26.6
633359	4932.YLR446W	1.29
631016	4932.YGL125W	92.5
633053	4932.YLR164W	1.65
632795	4932.YKR104W	12.6
634780	4932.YOR248W	12.0
630650	4932.YER116C	2.34
633710	4932.YMR160W	6.23
629446	4932.YCL073C	1.2
633754	4932.YMR197C	6.29
628912	4932.YAR071W	356
632858	4932.YLL060C	2.66
632682	4932.YKL219W	1.58
632286	4932.YJR005C-A	0.221
632315	4932.YJR032W	47.4
632040	4932.YIR037W	197
630899	4932.YGL012W	44.1
631298	4932.YGR129W	26.2
633613	4932.YMR073C	10.6
628889	4932.YAR018C	0.272
635405	4932.YPR158W-A	13.7
635406	4932.YPR158W-B	251
630056	4932.YDR213W	8.78
633951	4932.YNL053W	8.02
631386	4932.YGR208W	220
633920	4932.YNL024C	16.8
632769	4932.YKR079C	60.9
633595	4932.YMR055C	2.44
629895	4932.YDR066C	14.1
634719	4932.YOR190W	1.21
634215	4932.YNL304W	25.9
635416	4932.YPR165W	201
632090	4932.YJL047C	2.91
630123	4932.YDR275W	10.5
630487	4932.YEL061C	4.9
633414	4932.YML027W	9.98
631179	4932.YGR021W	27.6
631767	4932.YHR194W	12.4
631468	4932.YGR288W	2.0
634828	4932.YOR295W	7.97
632972	4932.YLR102C	2.26
635268	4932.YPR030W	1.78
629781	4932.YDL208W	134
632492	4932.YKL039W	6.08
630788	4932.YFL037W	137
632416	4932.YJR132W	126
635145	4932.YPL198W	420
630223	4932.YDR366C	1.34
630861	4932.YFR035C	1.14
634014	4932.YNL111C	186
634999	4932.YPL058C	87.8
634090	4932.YNL182C	46.1
634265	4932.YNR011C	4.85
631628	4932.YHR071W	1.92
633209	4932.YLR309C	71.9
629986	4932.YDR153C	96.8
635421	4932.YPR169W-A	1.26
632223	4932.YJL170C	1.41
632478	4932.YKL026C	3.63
632000	4932.YIR005W	10.7
633278	4932.YLR372W	170
633295	4932.YLR389C	33.0
629740	4932.YDL168W	273
629590	4932.YDL026W	0.258
629305	4932.YBR234C	58.7
631985	4932.YIL163C	1.59
629333	4932.YBR261C	47.3
635328	4932.YPR088C	26.0
634161	4932.YNL253W	20.2
634198	4932.YNL287W	897
634491	4932.YOL146W	19.8
631711	4932.YHR144C	15.1
629830	4932.YDR006C	4.14
633708	4932.YMR158W-B	0.223
631292	4932.YGR123C	171
633881	4932.YMR314W	230
635060	4932.YPL118W	26.6
633133	4932.YLR241W	1.22
631255	4932.YGR090W	138
629806	4932.YDL233W	10.8
634036	4932.YNL132W	110
629075	4932.YBR029C	33.9
632435	4932.YJR149W	4.74
632501	4932.YKL048C	8.65
634041	4932.YNL137C	73.2
628837	4932.YAL036C	178
629404	4932.YCL028W	52.3
631546	4932.YHR005C-A	595
631782	4932.YHR208W	1319
629629	4932.YDL065C	85.7
631138	4932.YGL244W	112
633814	4932.YMR254C	1.41
634137	4932.YNL229C	76.4
629594	4932.YDL030W	36.7
631801	4932.YHR218W-A	1.15
630427	4932.YEL011W	33.8
631159	4932.YGR001C	97.1
631429	4932.YGR250C	43.8
630379	4932.YDR515W	20.7
634786	4932.YOR254C	243
634733	4932.YOR201C	29.2
631532	4932.YHL046C	1.09
628903	4932.YAR047C	1.2
631681	4932.YHR119W	14.0
631636	4932.YHR076W	37.6
634875	4932.YOR336W	10.6
635202	4932.YPL252C	151
634616	4932.YOR094W	221
630700	4932.YER157W	49.3
634359	4932.YOL022C	50.6
630460	4932.YEL037C	304
628981	4932.YBL059W	9.09
629548	4932.YCR096C	1.12
630812	4932.YFL061W	1.33
634104	4932.YNL196C	1.34
632812	4932.YLL014W	13.8
