start_ss	ss	pos	val
a2/b2	a1	56	0.796
a2/b2	a1	57	0.803
a2/b2	a1	58	0.81
a2/b2	a1	59	0.816
a2/b2	a1	60	0.824
a2/b2	a1	61	0.831
a2/b2	a1	62	0.837
a2/b2	a1	63	0.843
a2/b2	a1	64	0.849
a2/b2	a1	65	0.856
a2/b2	a1	66	0.862
a2/b2	a1	67	0.867
a2/b2	a1	68	0.872
a2/b2	a1	69	0.877
a2/b2	a1	70	0.881
a2/b2	a1	71	0.885
a2/b2	a1	72	0.889
a2/b2	a1	73	0.893
a2/b2	a1	74	0.896
a2/b2	a1	75	0.902
a2/b2	a1	76	0.908
a2/b2	a1	77	0.913
a2/b2	a1	78	0.917
a2/b2	a1	79	0.921
a2/b2	a1	80	0.926
a2/b2	a1	81	0.93
a2/b2	a1	82	0.935
a2/b2	a1	83	0.939
a2/b2	a1	84	0.943
a2/b2	a1	85	0.947
a2/b2	a1	86	0.951
a2/b2	a1	87	0.957
a2/b2	a1	88	0.961
a2/b2	a1	89	0.965
a2/b2	a1	90	0.97
a2/b2	a1	91	0.973
a2/b2	a1	92	0.977
a2/b2	a1	93	0.982
a2/b2	a1	94	0.986
a2/b2	a1	95	0.992
a2/b2	a1	96	0.996
a2/b2	a1	97	0.999
a2/b2	a1	98	1.003
a2/b2	a1	99	1.003
a2/b2	a2	1	0.113
a2/b2	a2	2	0.134
a2/b2	a2	3	0.147
a2/b2	a2	4	0.154
a2/b2	a2	5	0.161
a2/b2	a2	6	0.165
a2/b2	a2	7	0.173
a2/b2	a2	8	0.177
a2/b2	a2	9	0.183
a2/b2	a2	10	0.19
a2/b2	a2	11	0.195
a2/b2	a2	12	0.203
a2/b2	a2	13	0.209
a2/b2	a2	14	0.218
a2/b2	a2	15	0.227
a2/b2	a2	16	0.234
a2/b2	a2	17	0.241
a2/b2	a2	18	0.248
a2/b2	a2	19	0.256
a2/b2	a2	20	0.263
a2/b2	a2	21	0.269
a2/b2	a2	22	0.28
a2/b2	a2	23	0.288
a2/b2	a2	24	0.296
a2/b2	a2	25	0.307
a2/b2	a2	26	0.315
a2/b2	a2	27	0.324
a2/b2	a2	28	0.335
a2/b2	a2	29	0.342
a2/b2	a2	30	0.352
a2/b2	a2	31	0.361
a2/b2	a2	32	0.37
a2/b2	a2	33	0.378
a2/b2	a2	34	0.386
a2/b2	a2	35	0.396
a2/b2	a2	36	0.407
a2/b2	a2	37	0.417
a2/b2	a2	38	0.426
a2/b2	a2	39	0.434
a2/b2	a2	40	0.442
a2/b2	a2	41	0.452
a2/b2	a2	42	0.461
a2/b2	a2	43	0.47
a2/b2	a2	44	0.48
a2/b2	a2	45	0.488
a2/b2	a2	46	0.498
a2/b2	a2	47	0.506
a2/b2	a2	48	0.518
a2/b2	a2	49	0.527
a2/b2	a2	50	0.538
a2/b2	a2	51	0.55
a2/b2	a2	52	0.562
a2/b2	a2	53	0.574
a2/b2	a2	54	0.586
a2/b2	a2	55	0.597
a2/b2	a2	56	0.606
a2/b2	a2	57	0.617
a2/b2	a2	58	0.629
a2/b2	a2	59	0.64
a2/b2	a2	60	0.651
a2/b2	a2	61	0.661
a2/b2	a2	62	0.673
a2/b2	a2	63	0.683
a2/b2	a2	64	0.692
a2/b2	a2	65	0.703
a2/b2	a2	66	0.712
a2/b2	a2	67	0.72
a2/b2	a2	68	0.728
a2/b2	a2	69	0.736
a2/b2	a2	70	0.744
a2/b2	a2	71	0.753
a2/b2	a2	72	0.763
a2/b2	a2	73	0.773
a2/b2	a2	74	0.783
a2/b2	a2	75	0.79
a2/b2	a2	76	0.798
a2/b2	a2	77	0.809
a2/b2	a2	78	0.818
a2/b2	a2	79	0.828
a2/b2	a2	80	0.835
a2/b2	a2	81	0.843
a2/b2	a2	82	0.853
a2/b2	a2	83	0.861
a2/b2	a2	84	0.872
a2/b2	a2	85	0.884
a2/b2	a2	86	0.892
a2/b2	a2	87	0.904
a2/b2	a2	88	0.913
a2/b2	a2	89	0.922
a2/b2	a2	90	0.931
a2/b2	a2	91	0.941
a2/b2	a2	92	0.95
a2/b2	a2	93	0.958
a2/b2	a2	94	0.966
a2/b2	a2	95	0.976
a2/b2	a2	96	0.985
a2/b2	a2	97	0.992
a2/b2	a2	98	0.996
a2/b2	a2	99	0.996
a2/b2	a3	1	0.004
a2/b2	a3	2	0.008
a2/b2	a3	3	0.012
a2/b2	a3	4	0.017
a2/b2	a3	5	0.023
a2/b2	a3	6	0.028
a2/b2	a3	7	0.034
a2/b2	a3	8	0.04
a2/b2	a3	9	0.046
a2/b2	a3	10	0.053
a2/b2	a3	11	0.06
a2/b2	a3	12	0.067
a2/b2	a3	13	0.075
a2/b2	a3	14	0.083
a2/b2	a3	15	0.09
a2/b2	a3	16	0.098
a2/b2	a3	17	0.107
a2/b2	a3	18	0.114
a2/b2	a3	19	0.122
a2/b2	a3	20	0.13
a2/b2	a3	21	0.138
a2/b2	a3	22	0.147
a2/b2	a3	23	0.159
a2/b2	a3	24	0.171
a2/b2	a3	25	0.179
a2/b2	a3	26	0.191
a2/b2	a3	27	0.201
a2/b2	a3	28	0.212
a2/b2	a3	29	0.222
a2/b2	a3	30	0.233
a2/b2	a3	31	0.243
a2/b2	a3	32	0.255
a2/b2	a3	33	0.269
a2/b2	a3	34	0.278
a2/b2	a3	35	0.29
a2/b2	a3	36	0.301
a2/b2	a3	37	0.312
a2/b2	a3	38	0.325
a2/b2	a3	39	0.339
a2/b2	a3	40	0.35
a2/b2	a3	41	0.362
a2/b2	a3	42	0.373
a2/b2	a3	43	0.383
a2/b2	a3	44	0.396
a2/b2	a3	45	0.409
a2/b2	a3	46	0.42
a2/b2	a3	47	0.431
a2/b2	a3	48	0.441
a2/b2	a3	49	0.453
a2/b2	a3	50	0.463
a2/b2	a3	51	0.475
a2/b2	a3	52	0.486
a2/b2	a3	53	0.497
a2/b2	a3	54	0.508
a2/b2	a3	55	0.52
a2/b2	a3	56	0.532
a2/b2	a3	57	0.544
a2/b2	a3	58	0.555
a2/b2	a3	59	0.566
a2/b2	a3	60	0.578
a2/b2	a3	61	0.589
a2/b2	a3	62	0.601
a2/b2	a3	63	0.615
a2/b2	a3	64	0.63
a2/b2	a3	65	0.644
a2/b2	a3	66	0.658
a2/b2	a3	67	0.67
a2/b2	a3	68	0.683
a2/b2	a3	69	0.692
a2/b2	a3	70	0.704
a2/b2	a3	71	0.716
a2/b2	a3	72	0.729
a2/b2	a3	73	0.74
a2/b2	a3	74	0.752
a2/b2	a3	75	0.761
a2/b2	a3	76	0.774
a2/b2	a3	77	0.784
a2/b2	a3	78	0.794
a2/b2	a3	79	0.805
a2/b2	a3	80	0.817
a2/b2	a3	81	0.827
a2/b2	a3	82	0.837
a2/b2	a3	83	0.847
a2/b2	a3	84	0.855
a2/b2	a3	85	0.863
a2/b2	a3	86	0.871
a2/b2	a3	87	0.881
a2/b2	a3	88	0.888
a2/b2	a3	89	0.897
a2/b2	a3	90	0.905
a2/b2	a3	91	0.914
a2/b2	a3	92	0.923
a2/b2	a3	93	0.931
a2/b2	a3	94	0.943
a2/b2	a3	95	0.953
a2/b2	a3	96	0.967
a2/b2	a3	97	0.979
a2/b2	a3	98	0.992
a2/b2	a3	99	0.992
a2/b2	a4	1	0.001
a2/b2	a4	2	0.002
a2/b2	a4	3	0.002
a2/b2	a4	4	0.003
a2/b2	a4	5	0.004
a2/b2	a4	6	0.005
a2/b2	a4	7	0.006
a2/b2	a4	8	0.008
a2/b2	a4	9	0.01
a2/b2	a4	10	0.011
a2/b2	a4	11	0.012
a2/b2	a4	12	0.014
a2/b2	a4	13	0.015
a2/b2	a4	14	0.016
a2/b2	a4	15	0.017
a2/b2	a4	16	0.019
a2/b2	a4	17	0.023
a2/b2	a4	18	0.025
a2/b2	a4	19	0.027
a2/b2	a4	20	0.03
a2/b2	a4	21	0.034
a2/b2	a4	22	0.037
a2/b2	a4	23	0.041
a2/b2	a4	24	0.044
a2/b2	a4	25	0.048
a2/b2	a4	26	0.053
a2/b2	a4	27	0.057
a2/b2	a4	28	0.062
a2/b2	a4	29	0.068
a2/b2	a4	30	0.07
a2/b2	a4	31	0.076
a2/b2	a4	32	0.084
a2/b2	a4	33	0.089
a2/b2	a4	34	0.097
a2/b2	a4	35	0.103
a2/b2	a4	36	0.108
a2/b2	a4	37	0.115
a2/b2	a4	38	0.118
a2/b2	a4	39	0.121
a2/b2	a4	40	0.127
a2/b2	a4	41	0.134
a2/b2	a4	42	0.141
a2/b2	a4	43	0.151
a2/b2	a4	44	0.162
a2/b2	a4	45	0.173
a2/b2	a4	46	0.184
a2/b2	a4	47	0.192
a2/b2	a4	48	0.2
a2/b2	a4	49	0.208
a2/b2	a4	50	0.218
a2/b2	a4	51	0.227
a2/b2	a4	52	0.238
a2/b2	a4	53	0.247
a2/b2	a4	54	0.26
a2/b2	a4	55	0.274
a2/b2	a4	56	0.286
a2/b2	a4	57	0.301
a2/b2	a4	58	0.312
a2/b2	a4	59	0.326
a2/b2	a4	60	0.338
a2/b2	a4	61	0.355
a2/b2	a4	62	0.372
a2/b2	a4	63	0.39
a2/b2	a4	64	0.407
a2/b2	a4	65	0.421
a2/b2	a4	66	0.441
a2/b2	a4	67	0.454
a2/b2	a4	68	0.471
a2/b2	a4	69	0.488
a2/b2	a4	70	0.504
a2/b2	a4	71	0.517
a2/b2	a4	72	0.533
a2/b2	a4	73	0.549
a2/b2	a4	74	0.568
a2/b2	a4	75	0.581
a2/b2	a4	76	0.601
a2/b2	a4	77	0.613
a2/b2	a4	78	0.626
a2/b2	a4	79	0.646
a2/b2	a4	80	0.666
a2/b2	a4	81	0.689
a2/b2	a4	82	0.706
a2/b2	a4	83	0.72
a2/b2	a4	84	0.738
a2/b2	a4	85	0.753
a2/b2	a4	86	0.766
a2/b2	a4	87	0.78
a2/b2	a4	88	0.797
a2/b2	a4	89	0.815
a2/b2	a4	90	0.833
a2/b2	a4	91	0.851
a2/b2	a4	92	0.864
a2/b2	a4	93	0.879
a2/b2	a4	94	0.898
a2/b2	a4	95	0.917
a2/b2	a4	96	0.941
a2/b2	a4	97	0.972
a2/b2	a4	98	1.0
a2/b2	a4	99	1.0
a2/b2	a5	1	0.019
a2/b2	a5	2	0.034
a2/b2	a5	3	0.045
a2/b2	a5	4	0.055
a2/b2	a5	5	0.067
a2/b2	a5	6	0.079
a2/b2	a5	7	0.09
a2/b2	a5	8	0.102
a2/b2	a5	9	0.113
a2/b2	a5	10	0.126
a2/b2	a5	11	0.135
a2/b2	a5	12	0.146
a2/b2	a5	13	0.157
a2/b2	a5	14	0.166
a2/b2	a5	15	0.175
a2/b2	a5	16	0.184
a2/b2	a5	17	0.194
a2/b2	a5	18	0.205
a2/b2	a5	19	0.213
a2/b2	a5	20	0.224
a2/b2	a5	21	0.235
a2/b2	a5	22	0.245
a2/b2	a5	23	0.256
a2/b2	a5	24	0.267
a2/b2	a5	25	0.278
a2/b2	a5	26	0.29
a2/b2	a5	27	0.302
a2/b2	a5	28	0.316
a2/b2	a5	29	0.331
a2/b2	a5	30	0.349
a2/b2	a5	31	0.363
a2/b2	a5	32	0.375
a2/b2	a5	33	0.388
a2/b2	a5	34	0.4
a2/b2	a5	35	0.413
a2/b2	a5	36	0.428
a2/b2	a5	37	0.442
a2/b2	a5	38	0.453
a2/b2	a5	39	0.466
a2/b2	a5	40	0.479
a2/b2	a5	41	0.491
a2/b2	a5	42	0.502
a2/b2	a5	43	0.512
a2/b2	a5	44	0.521
a2/b2	a5	45	0.531
a2/b2	a5	46	0.539
a2/b2	a5	47	0.548
a2/b2	a5	48	0.558
a2/b2	a5	49	0.567
a2/b2	a5	50	0.578
a2/b2	a5	51	0.587
a2/b2	a5	52	0.596
a2/b2	a5	53	0.606
a2/b2	a5	54	0.618
a2/b2	a5	55	0.628
a2/b2	a5	56	0.638
a2/b2	a5	57	0.647
a2/b2	a5	58	0.657
a2/b2	a5	59	0.665
a2/b2	a5	60	0.676
a2/b2	a5	61	0.687
a2/b2	a5	62	0.695
a2/b2	a5	63	0.705
a2/b2	a5	64	0.716
a2/b2	a5	65	0.726
a2/b2	a5	66	0.734
a2/b2	a5	67	0.741
a2/b2	a5	68	0.751
a2/b2	a5	69	0.76
a2/b2	a5	70	0.768
a2/b2	a5	71	0.777
a2/b2	a5	72	0.784
a2/b2	a5	73	0.793
a2/b2	a5	74	0.804
a2/b2	a5	75	0.812
a2/b2	a5	76	0.819
a2/b2	a5	77	0.829
a2/b2	a5	78	0.839
a2/b2	a5	79	0.846
a2/b2	a5	80	0.855
a2/b2	a5	81	0.863
a2/b2	a5	82	0.872
a2/b2	a5	83	0.882
a2/b2	a5	84	0.889
a2/b2	a5	85	0.898
a2/b2	a5	86	0.907
a2/b2	a5	87	0.916
a2/b2	a5	88	0.926
a2/b2	a5	89	0.934
a2/b2	a5	90	0.94
a2/b2	a5	91	0.95
a2/b2	a5	92	0.959
a2/b2	a5	93	0.966
a2/b2	a5	94	0.976
a2/b2	a5	95	0.985
a2/b2	a5	96	0.993
a2/b2	a5	97	1.002
a2/b2	a5	98	1.008
a2/b2	a5	99	1.008
a2/b2	b1	1	0.002
a2/b2	b1	2	0.005
a2/b2	b1	3	0.012
a2/b2	b1	4	0.02
a2/b2	b1	5	0.031
a2/b2	b1	6	0.04
a2/b2	b1	7	0.05
a2/b2	b1	8	0.06
a2/b2	b1	9	0.07
a2/b2	b1	10	0.081
a2/b2	b1	11	0.09
a2/b2	b1	12	0.102
a2/b2	b1	13	0.115
a2/b2	b1	14	0.128
a2/b2	b1	15	0.141
a2/b2	b1	16	0.155
a2/b2	b1	17	0.17
a2/b2	b1	18	0.183
a2/b2	b1	19	0.198
a2/b2	b1	20	0.212
a2/b2	b1	21	0.226
a2/b2	b1	22	0.239
a2/b2	b1	23	0.254
a2/b2	b1	24	0.267
a2/b2	b1	25	0.28
a2/b2	b1	26	0.294
a2/b2	b1	27	0.308
a2/b2	b1	28	0.321
a2/b2	b1	29	0.335
a2/b2	b1	30	0.347
a2/b2	b1	31	0.361
a2/b2	b1	32	0.376
a2/b2	b1	33	0.39
a2/b2	b1	34	0.403
a2/b2	b1	35	0.416
a2/b2	b1	36	0.43
a2/b2	b1	37	0.445
a2/b2	b1	38	0.462
a2/b2	b1	39	0.476
a2/b2	b1	40	0.49
a2/b2	b1	41	0.505
a2/b2	b1	42	0.52
a2/b2	b1	43	0.534
a2/b2	b1	44	0.55
a2/b2	b1	45	0.564
a2/b2	b1	46	0.577
a2/b2	b1	47	0.591
a2/b2	b1	48	0.604
a2/b2	b1	49	0.616
a2/b2	b1	50	0.628
a2/b2	b1	51	0.641
a2/b2	b1	52	0.652
a2/b2	b1	53	0.664
a2/b2	b1	54	0.673
a2/b2	b1	55	0.684
a2/b2	b1	56	0.694
a2/b2	b1	57	0.705
a2/b2	b1	58	0.715
a2/b2	b1	59	0.724
a2/b2	b1	60	0.732
a2/b2	b1	61	0.739
a2/b2	b1	62	0.746
a2/b2	b1	63	0.754
a2/b2	b1	64	0.761
a2/b2	b1	65	0.77
a2/b2	b1	66	0.777
a2/b2	b1	67	0.785
a2/b2	b1	68	0.792
a2/b2	b1	69	0.8
a2/b2	b1	70	0.808
a2/b2	b1	71	0.815
a2/b2	b1	72	0.823
a2/b2	b1	73	0.831
a2/b2	b1	74	0.838
a2/b2	b1	75	0.844
a2/b2	b1	76	0.85
a2/b2	b1	77	0.857
a2/b2	b1	78	0.864
a2/b2	b1	79	0.87
a2/b2	b1	80	0.878
a2/b2	b1	81	0.883
a2/b2	b1	82	0.89
a2/b2	b1	83	0.898
a2/b2	b1	84	0.905
a2/b2	b1	85	0.913
a2/b2	b1	86	0.921
a2/b2	b1	87	0.928
a2/b2	b1	88	0.935
a2/b2	b1	89	0.943
a2/b2	b1	90	0.949
a2/b2	b1	91	0.956
a2/b2	b1	92	0.962
a2/b2	b1	93	0.968
a2/b2	b1	94	0.975
a2/b2	b1	95	0.98
a2/b2	b1	96	0.984
a2/b2	b1	97	0.988
a2/b2	b1	98	0.99
a2/b2	b1	99	0.99
a2/b2	b2	1	0.15
a2/b2	b2	2	0.208
a2/b2	b2	3	0.267
a2/b2	b2	4	0.319
a2/b2	b2	5	0.367
a2/b2	b2	6	0.413
a2/b2	b2	7	0.451
a2/b2	b2	8	0.487
a2/b2	b2	9	0.521
a2/b2	b2	10	0.55
a2/b2	b2	11	0.574
a2/b2	b2	12	0.591
a2/b2	b2	13	0.608
a2/b2	b2	14	0.627
a2/b2	b2	15	0.643
a2/b2	b2	16	0.66
a2/b2	b2	17	0.676
a2/b2	b2	18	0.691
a2/b2	b2	19	0.708
a2/b2	b2	20	0.72
a2/b2	b2	21	0.734
a2/b2	b2	22	0.746
a2/b2	b2	23	0.756
a2/b2	b2	24	0.766
a2/b2	b2	25	0.777
a2/b2	b2	26	0.783
a2/b2	b2	27	0.789
a2/b2	b2	28	0.795
a2/b2	b2	29	0.799
a2/b2	b2	30	0.804
a2/b2	b2	31	0.809
a2/b2	b2	32	0.813
a2/b2	b2	33	0.817
a2/b2	b2	34	0.822
a2/b2	b2	35	0.826
a2/b2	b2	36	0.829
a2/b2	b2	37	0.833
a2/b2	b2	38	0.835
a2/b2	b2	39	0.838
a2/b2	b2	40	0.841
a2/b2	b2	41	0.844
a2/b2	b2	42	0.847
a2/b2	b2	43	0.849
a2/b2	b2	44	0.851
a2/b2	b2	45	0.854
a2/b2	b2	46	0.857
a2/b2	b2	47	0.86
a2/b2	b2	48	0.862
a2/b2	b2	49	0.865
a2/b2	b2	50	0.868
a2/b2	b2	51	0.87
a2/b2	b2	52	0.873
a2/b2	b2	53	0.875
a2/b2	b2	54	0.877
a2/b2	b2	55	0.879
a2/b2	b2	56	0.88
a2/b2	b2	57	0.882
a2/b2	b2	58	0.884
a2/b2	b2	59	0.887
a2/b2	b2	60	0.89
a2/b2	b2	61	0.893
a2/b2	b2	62	0.896
a2/b2	b2	63	0.898
a2/b2	b2	64	0.9
a2/b2	b2	65	0.904
a2/b2	b2	66	0.905
a2/b2	b2	67	0.908
a2/b2	b2	68	0.909
a2/b2	b2	69	0.912
a2/b2	b2	70	0.914
a2/b2	b2	71	0.916
a2/b2	b2	72	0.917
a2/b2	b2	73	0.919
a2/b2	b2	74	0.921
a2/b2	b2	75	0.924
a2/b2	b2	76	0.927
a2/b2	b2	77	0.93
a2/b2	b2	78	0.932
a2/b2	b2	79	0.935
a2/b2	b2	80	0.937
a2/b2	b2	81	0.94
a2/b2	b2	82	0.943
a2/b2	b2	83	0.947
a2/b2	b2	84	0.95
a2/b2	b2	85	0.953
a2/b2	b2	86	0.955
a2/b2	b2	87	0.96
a2/b2	b2	88	0.963
a2/b2	b2	89	0.966
a2/b2	b2	90	0.968
a2/b2	b2	91	0.971
a2/b2	b2	92	0.974
a2/b2	b2	93	0.977
a2/b2	b2	94	0.981
a2/b2	b2	95	0.985
a2/b2	b2	96	0.989
a2/b2	b2	97	0.994
a2/b2	b2	98	1.001
a2/b2	b2	99	1.001
a2/b2	b3	1	0.017
a2/b2	b3	2	0.041
a2/b2	b3	3	0.07
a2/b2	b3	4	0.095
a2/b2	b3	5	0.119
a2/b2	b3	6	0.14
a2/b2	b3	7	0.164
a2/b2	b3	8	0.188
a2/b2	b3	9	0.213
a2/b2	b3	10	0.238
a2/b2	b3	11	0.267
a2/b2	b3	12	0.298
a2/b2	b3	13	0.328
a2/b2	b3	14	0.358
a2/b2	b3	15	0.39
a2/b2	b3	16	0.417
a2/b2	b3	17	0.444
a2/b2	b3	18	0.47
a2/b2	b3	19	0.496
a2/b2	b3	20	0.52
a2/b2	b3	21	0.545
a2/b2	b3	22	0.568
a2/b2	b3	23	0.591
a2/b2	b3	24	0.608
a2/b2	b3	25	0.626
a2/b2	b3	26	0.642
a2/b2	b3	27	0.656
a2/b2	b3	28	0.667
a2/b2	b3	29	0.677
a2/b2	b3	30	0.685
a2/b2	b3	31	0.693
a2/b2	b3	32	0.702
a2/b2	b3	33	0.709
a2/b2	b3	34	0.716
a2/b2	b3	35	0.722
a2/b2	b3	36	0.728
a2/b2	b3	37	0.734
a2/b2	b3	38	0.74
a2/b2	b3	39	0.746
a2/b2	b3	40	0.753
a2/b2	b3	41	0.758
a2/b2	b3	42	0.763
a2/b2	b3	43	0.769
a2/b2	b3	44	0.776
a2/b2	b3	45	0.78
a2/b2	b3	46	0.785
a2/b2	b3	47	0.789
a2/b2	b3	48	0.793
a2/b2	b3	49	0.8
a2/b2	b3	50	0.804
a2/b2	b3	51	0.808
a2/b2	b3	52	0.813
a2/b2	b3	53	0.816
a2/b2	b3	54	0.82
a2/b2	b3	55	0.825
a2/b2	b3	56	0.829
a2/b2	b3	57	0.834
a2/b2	b3	58	0.838
a2/b2	b3	59	0.843
a2/b2	b3	60	0.847
a2/b2	b3	61	0.85
a2/b2	b3	62	0.853
a2/b2	b3	63	0.856
a2/b2	b3	64	0.86
a2/b2	b3	65	0.863
a2/b2	b3	66	0.867
a2/b2	b3	67	0.872
a2/b2	b3	68	0.875
a2/b2	b3	69	0.879
a2/b2	b3	70	0.884
a2/b2	b3	71	0.887
a2/b2	b3	72	0.89
a2/b2	b3	73	0.894
a2/b2	b3	74	0.896
a2/b2	b3	75	0.9
a2/b2	b3	76	0.904
a2/b2	b3	77	0.908
a2/b2	b3	78	0.911
a2/b2	b3	79	0.916
a2/b2	b3	80	0.92
a2/b2	b3	81	0.924
a2/b2	b3	82	0.928
a2/b2	b3	83	0.931
a2/b2	b3	84	0.936
a2/b2	b3	85	0.941
a2/b2	b3	86	0.946
a2/b2	b3	87	0.951
a2/b2	b3	88	0.956
a2/b2	b3	89	0.96
a2/b2	b3	90	0.965
a2/b2	b3	91	0.969
a2/b2	b3	92	0.974
a2/b2	b3	93	0.977
a2/b2	b3	94	0.982
a2/b2	b3	95	0.987
a2/b2	b3	96	0.992
a2/b2	b3	97	0.998
a2/b2	b3	98	1.005
a2/b2	b3	99	1.005
a2/b2	b4	1	0.001
a2/b2	b4	2	0.003
a2/b2	b4	3	0.005
a2/b2	b4	4	0.008
a2/b2	b4	5	0.011
a2/b2	b4	6	0.016
a2/b2	b4	7	0.02
a2/b2	b4	8	0.025
a2/b2	b4	9	0.03
a2/b2	b4	10	0.034
a2/b2	b4	11	0.04
a2/b2	b4	12	0.045
a2/b2	b4	13	0.05
a2/b2	b4	14	0.055
a2/b2	b4	15	0.06
a2/b2	b4	16	0.065
a2/b2	b4	17	0.069
a2/b2	b4	18	0.074
a2/b2	b4	19	0.079
a2/b2	b4	20	0.084
a2/b2	b4	21	0.089
a2/b2	b4	22	0.094
a2/b2	b4	23	0.1
a2/b2	b4	24	0.106
a2/b2	b4	25	0.113
a2/b2	b4	26	0.119
a2/b2	b4	27	0.126
a2/b2	b4	28	0.133
a2/b2	b4	29	0.142
a2/b2	b4	30	0.15
a2/b2	b4	31	0.158
a2/b2	b4	32	0.166
a2/b2	b4	33	0.175
a2/b2	b4	34	0.185
a2/b2	b4	35	0.194
a2/b2	b4	36	0.203
a2/b2	b4	37	0.212
a2/b2	b4	38	0.224
a2/b2	b4	39	0.235
a2/b2	b4	40	0.245
a2/b2	b4	41	0.255
a2/b2	b4	42	0.267
a2/b2	b4	43	0.28
a2/b2	b4	44	0.292
a2/b2	b4	45	0.304
a2/b2	b4	46	0.318
a2/b2	b4	47	0.331
a2/b2	b4	48	0.345
a2/b2	b4	49	0.359
a2/b2	b4	50	0.374
a2/b2	b4	51	0.389
a2/b2	b4	52	0.402
a2/b2	b4	53	0.416
a2/b2	b4	54	0.432
a2/b2	b4	55	0.447
a2/b2	b4	56	0.462
a2/b2	b4	57	0.475
a2/b2	b4	58	0.489
a2/b2	b4	59	0.502
a2/b2	b4	60	0.516
a2/b2	b4	61	0.53
a2/b2	b4	62	0.544
a2/b2	b4	63	0.559
a2/b2	b4	64	0.572
a2/b2	b4	65	0.586
a2/b2	b4	66	0.599
a2/b2	b4	67	0.613
a2/b2	b4	68	0.627
a2/b2	b4	69	0.64
a2/b2	b4	70	0.655
a2/b2	b4	71	0.67
a2/b2	b4	72	0.683
a2/b2	b4	73	0.698
a2/b2	b4	74	0.711
a2/b2	b4	75	0.726
a2/b2	b4	76	0.739
a2/b2	b4	77	0.751
a2/b2	b4	78	0.764
a2/b2	b4	79	0.777
a2/b2	b4	80	0.79
a2/b2	b4	81	0.802
a2/b2	b4	82	0.814
a2/b2	b4	83	0.826
a2/b2	b4	84	0.839
a2/b2	b4	85	0.848
a2/b2	b4	86	0.858
a2/b2	b4	87	0.869
a2/b2	b4	88	0.88
a2/b2	b4	89	0.891
a2/b2	b4	90	0.902
a2/b2	b4	91	0.914
a2/b2	b4	92	0.928
a2/b2	b4	93	0.941
a2/b2	b4	94	0.952
a2/b2	b4	95	0.963
a2/b2	b4	96	0.974
a2/b2	b4	97	0.981
a2/b2	b4	98	0.988
a2/b2	b4	99	0.988
a2/b2	b5	1	0.0
a2/b2	b5	2	0.001
a2/b2	b5	3	0.001
a2/b2	b5	4	0.002
a2/b2	b5	5	0.003
a2/b2	b5	6	0.004
a2/b2	b5	7	0.005
a2/b2	b5	8	0.007
a2/b2	b5	9	0.008
a2/b2	b5	10	0.009
a2/b2	b5	11	0.01
a2/b2	b5	12	0.012
a2/b2	b5	13	0.014
a2/b2	b5	14	0.016
a2/b2	b5	15	0.018
a2/b2	b5	16	0.02
a2/b2	b5	17	0.023
a2/b2	b5	18	0.026
a2/b2	b5	19	0.029
a2/b2	b5	20	0.032
a2/b2	b5	21	0.035
a2/b2	b5	22	0.038
a2/b2	b5	23	0.041
a2/b2	b5	24	0.046
a2/b2	b5	25	0.051
a2/b2	b5	26	0.055
a2/b2	b5	27	0.062
a2/b2	b5	28	0.067
a2/b2	b5	29	0.074
a2/b2	b5	30	0.081
a2/b2	b5	31	0.088
a2/b2	b5	32	0.095
a2/b2	b5	33	0.103
a2/b2	b5	34	0.111
a2/b2	b5	35	0.119
a2/b2	b5	36	0.128
a2/b2	b5	37	0.137
a2/b2	b5	38	0.146
a2/b2	b5	39	0.153
a2/b2	b5	40	0.161
a2/b2	b5	41	0.17
a2/b2	b5	42	0.179
a2/b2	b5	43	0.189
a2/b2	b5	44	0.198
a2/b2	b5	45	0.208
a2/b2	b5	46	0.217
a2/b2	b5	47	0.227
a2/b2	b5	48	0.237
a2/b2	b5	49	0.246
a2/b2	b5	50	0.257
a2/b2	b5	51	0.265
a2/b2	b5	52	0.274
a2/b2	b5	53	0.286
a2/b2	b5	54	0.295
a2/b2	b5	55	0.306
a2/b2	b5	56	0.317
a2/b2	b5	57	0.327
a2/b2	b5	58	0.339
a2/b2	b5	59	0.353
a2/b2	b5	60	0.366
a2/b2	b5	61	0.378
a2/b2	b5	62	0.39
a2/b2	b5	63	0.401
a2/b2	b5	64	0.413
a2/b2	b5	65	0.424
a2/b2	b5	66	0.437
a2/b2	b5	67	0.452
a2/b2	b5	68	0.467
a2/b2	b5	69	0.482
a2/b2	b5	70	0.498
a2/b2	b5	71	0.512
a2/b2	b5	72	0.528
a2/b2	b5	73	0.546
a2/b2	b5	74	0.562
a2/b2	b5	75	0.58
a2/b2	b5	76	0.597
a2/b2	b5	77	0.614
a2/b2	b5	78	0.63
a2/b2	b5	79	0.647
a2/b2	b5	80	0.665
a2/b2	b5	81	0.684
a2/b2	b5	82	0.704
a2/b2	b5	83	0.722
a2/b2	b5	84	0.739
a2/b2	b5	85	0.757
a2/b2	b5	86	0.776
a2/b2	b5	87	0.793
a2/b2	b5	88	0.813
a2/b2	b5	89	0.832
a2/b2	b5	90	0.852
a2/b2	b5	91	0.873
a2/b2	b5	92	0.894
a2/b2	b5	93	0.914
a2/b2	b5	94	0.934
a2/b2	b5	95	0.952
a2/b2	b5	96	0.967
